date,SPY,QQQ,IWM,EFA,EEM,AGG,TLT,GLD,USO,VNQ,GSG,HYG
2012-04-23,107.80927083338788,58.00738566381254,67.33727604275384,36.18195432534529,32.27779745057651,81.8933810376131,85.60038985493709,159.07,312.24,39.9384705072907,34.17,46.91949100453784
2012-04-24,108.21910607535413,57.6954221576304,67.84805184080255,36.47207308854966,32.34776377453007,81.77489888763553,84.99787693448596,159.3,313.36,40.537484510794435,34.0622,47.028811908908786
2012-04-25,109.70080700945573,59.22849995943982,68.90365515676987,36.96941953975716,32.639290124336576,81.81192455950352,84.5623254257261,159.62,315.28,41.00408489247102,34.29,47.3723918940746
2012-04-26,110.46530159004195,59.57611643775708,69.58468955416814,37.19046240696049,32.84530207819984,81.93781184385467,85.0704688526126,161.03,316.24,41.10497146148217,34.4,47.40362643818059
2012-04-27,110.64656918646126,59.932646159108096,70.12951707208676,37.34242937816278,32.89194629416888,81.93040670948108,85.14306077073925,161.38,316.96,41.38871493682604,34.58,47.382803408776596
2012-04-30,110.23673473263214,59.50481049348687,69.35484044504622,37.12829410055955,32.8180929522179,81.90078617198668,85.16483834617723,161.88,317.44,41.28152295725169,34.66,47.47650704109454
2012-05-01,110.92242190653057,59.6028561668584,69.42294388478605,37.28026107176184,33.03965297807085,81.87147146654193,84.72456545906243,161.32,321.2,41.72920710723869,34.75,47.51233254260838
2012-05-02,110.5914058933089,59.77220778450014,69.61022834407058,36.990142308557466,32.9735736721147,81.9530980582334,85.3212685740365,160.59,319.12,41.666153001606716,34.32,47.695555508561576
2012-05-03,109.74809366025234,59.13936752910206,68.63124139781057,36.66548559735258,32.72869153827724,82.04214524916955,85.29943797226915,158.97,310.64,41.52112855865318,33.8,47.66414585725531
2012-05-04,107.97478514509567,57.66868242852907,67.32876311278638,36.105970839744145,32.15341287465906,82.12377184086101,85.96890975980104,159.47,298.32,41.15541474598775,33.08,47.56991690333653
2012-05-07,108.05360358570312,57.722161886731726,67.50753464210342,36.3684592445481,32.270023414581665,82.15345423783972,85.9834634943126,159.08,296.4,41.44546363189482,32.9,47.64844103160218
2012-05-08,107.62012580647568,57.508244053921096,67.46496999226603,35.80894448693967,31.756937038922217,82.21281903179717,86.44190613142683,156.0,294.96,41.36979870513645,32.78,47.637971147833426
2012-05-09,106.98173631729351,57.33087051754896,67.0818881437295,35.39448911093342,31.344913131195685,82.23508082953119,86.50012106947308,154.47,292.16,41.23738508330931,32.59,47.47045300753336
2012-05-10,107.20241392215367,57.2141070338065,67.33727604275384,35.56027126133592,31.47707174310797,82.15345423783972,86.24543071552073,154.77,292.88,41.2689121361253,32.52,47.41810358868958
2012-05-11,106.87927533942488,57.20519379077273,67.16701744340429,35.33922839413259,31.06893485337886,82.21281903179717,86.9585637065873,153.56,290.08,41.35718788401006,32.28,47.538507252030264
2012-05-14,105.69706966265376,56.670399208746176,66.27315979681906,34.662284613322385,30.36538459584582,82.39833401291413,88.17380053830279,151.33,284.88,40.8338388072647,31.88,47.18776614577698
2012-05-15,105.09020014122567,56.48322110503689,66.15397877727436,34.22710646851583,30.10106737202125,82.35381041744606,88.53036703383607,149.74,282.24,40.61945484811599,31.87,46.957428702864384
2012-05-16,104.68825493994619,56.09995165458453,65.68151116407931,33.88863457811073,29.673495392305043,82.33896921895669,88.78505738778843,149.46,280.4,40.171770698128995,31.79,46.49675381703918
2012-05-17,103.13562402964966,54.91449033109236,64.18749195478686,33.47417920210448,29.26924552057335,82.39091341366945,90.3568607150372,152.8,280.32,38.998964333374325,31.68,45.85285596526077
2012-05-18,102.25291361020902,54.2014308883903,63.58596832328483,33.23241356610084,28.989380224759103,82.3686516159354,90.3787640854771,154.55,275.44,38.52612159524017,31.5901,45.850238494318575
2012-05-21,104.01045623046029,55.71668220413218,65.08134960137208,33.964618063711875,29.68126942829988,82.35381041744606,90.18949276815422,154.65,281.2,39.36467814603976,32.0,46.3292356767391
2012-05-22,104.19172461501672,55.65428950289574,64.68975482286808,33.84028145091,29.370307988506273,82.15345423783972,89.1852850868564,152.08,275.84,39.44034307279812,31.54,46.32400073485472
2012-05-23,104.24689973022586,55.761248419301054,65.10688839127452,33.56397786690584,29.16818305264043,82.24992202802055,89.8038188035978,151.62,272.72,39.4970917678669,31.19,46.276886257895335
2012-05-24,104.4518114401806,55.39580545491625,65.24309527075418,33.34293499970251,29.020476368738464,82.18313663481844,89.46180604257609,151.41,274.08,39.67364326363642,31.25,46.287356141664084
2012-05-25,104.11291799646605,55.32449951064604,65.20053062091678,33.225505976500735,28.88054372083134,82.30928682197798,89.79654193634204,152.68,273.76,39.51600799955649,31.23,46.14077776890152
2012-05-29,105.37393029178784,56.02864571031433,66.14546584730688,33.64686894210708,29.696817500289562,82.26476322650991,89.52002098062233,151.02,273.84,40.07718953968104,31.09,46.64856713168612
2012-05-30,103.84494270688963,55.55624382952421,64.8770392821526,32.85249613809511,29.183731124630107,82.53932539856302,91.79040356442613,151.91,264.16,39.125072544638265,30.41,46.43916945631102
2012-05-31,103.61638767153657,55.31558626761227,64.79190998247782,32.99064793009719,29.308115700547553,82.78420517363743,92.8528261837702,151.62,260.88,39.421426841108534,30.23,45.94708491917956
2012-06-01,101.00765617587298,53.84400984273589,62.84244901992527,32.154829588484596,28.52293806506869,82.99077536305126,95.05236992021243,157.5,251.44,38.456699024939375,29.32,45.550344378588264
2012-06-04,100.96036952507639,54.25491034659295,62.69772921047815,32.42422558288865,28.647322640986136,82.79742767851369,94.30134244999289,157.32,254.08,38.191871781285094,29.6,45.58721871774059
2012-06-05,101.7248633175255,54.47774142243735,63.506457557388586,32.655629834492146,28.721175982937115,82.62638934219198,93.03990796117753,157.14,254.08,38.98004810168474,29.52,45.87694566822311
2012-06-06,104.01045623046029,55.72559544716596,65.0728366714046,33.57088545650594,29.560771870379856,82.38098651181737,91.1805681077214,157.21,257.2,39.843889348842744,30.02,46.366847602675364
2012-06-07,104.07350877616231,55.50276437132156,64.6471901730307,33.61923858370667,29.7434617162586,82.50740615170731,91.31910715562597,154.5,253.76,39.560145873498875,29.82,46.540683772964876
2012-06-08,104.90105511431346,56.0375589533481,65.52402195968097,33.508717150105,29.486918528428877,82.47022390468086,91.29723256911473,154.73,254.4,40.12132741362342,29.95,46.719787705990434
2012-06-11,103.56910180887708,55.088298570250984,64.07682386520963,33.18406043890011,29.063233566710085,82.54458839873378,91.71284971282846,155.36,245.592,39.21965370308623,29.27,46.41425746729978
2012-06-12,104.75918412800397,55.761248419301054,64.88555221212009,33.73666760690844,29.665721356310197,82.47766035408615,90.87432389656392,156.4594,251.32,39.59167292631486,29.55,46.74085875693462
2012-06-13,104.08927467106774,55.3779789688487,64.136414374982,33.463817817704324,29.556884852382442,82.69331738683961,91.77118194352512,157.12,248.8,39.389899788292546,29.31,46.60389692579743
2012-06-14,105.19266190723141,55.582983558625536,64.86852635218513,33.719398632908174,29.7628968062457,82.63382579159727,91.6545174821318,157.75,253.84,39.96369214954349,29.73,46.95156926637645
2012-06-15,106.26295053699394,56.27208420405282,65.73684520886792,34.19256852051531,30.31096634388194,82.82717347613485,92.1649245007276,157.84,253.04,40.20960316150818,29.65,47.03585347015319
2012-06-18,106.46891323291484,56.799160401550694,65.81346157857523,34.09586226611385,30.37315863184066,82.80486412791896,92.66074846164922,157.93,250.56,40.54378992135762,29.54,47.05165675836132
2012-06-19,107.49874889354388,57.3878777136712,66.95419419421734,34.662284613322385,30.862922899515592,82.70819028565019,91.45035467469347,157.16,253.44,40.70773059600075,29.83,47.383525810732216
2012-06-20,107.32446862251832,57.43343853752272,66.85203903460759,34.8626047117254,30.76186043158267,82.58177064576023,91.90242946259261,155.97,243.92,40.68881436431116,29.07,47.567897506493814
2012-06-21,104.91624784972139,56.004079357867454,65.22606941081922,33.967443267858314,29.648896010206567,82.69331738683961,92.39096189467716,152.015,235.64,40.02674625517546,28.47,47.178083064026424
2012-06-22,105.72427484890518,56.593690019475254,65.96669431798983,34.26096724404074,29.74334431180531,82.57433419635494,91.15869352121015,152.64,240.8,40.03305166573866,28.81,47.49941659092522
2012-06-25,104.02901082740205,55.50380364498812,64.93662979192496,33.49709761927683,29.188460539912676,82.83460992554014,92.48575176955924,153.76,238.4,39.830647986660026,28.9,47.42566791262058
2012-06-26,104.55184054996646,55.85220994502909,65.18960427530354,33.71282005960368,29.444258023409276,82.74537253267664,92.1211753277051,152.62,238.48,39.96415853857062,29.07,47.35718699705198
2012-06-27,105.49453567899299,56.19168275019721,66.25043248135833,34.034635503369955,29.63315462660677,82.78255477970309,92.26700590444676,152.83,241.6,40.12309967179752,29.35,47.641646184798454
2012-06-28,105.19350352736154,55.56633810909804,66.13921662104615,34.10536417232958,29.491482174208652,82.87922862197189,92.49304329839632,151.05,236.0,40.561777199503744,29.02,47.636378422062414
2012-06-29,107.81562780287915,57.31730310417572,68.06410651106495,35.336043012226995,30.801952358891263,82.76768188089251,91.28994104027765,155.19,254.64,41.59807338814311,30.44,48.08940601736236
2012-07-02,108.14041266311843,57.48703950675978,68.8511725994282,35.56944761979375,30.79408166709137,82.92625449707613,92.22968713070567,155.09,251.44,42.05582385183657,30.33,48.140974253890604
2012-07-03,108.85338129710394,57.96944822989343,69.74945454810363,35.89479949700801,31.411930973383168,82.86664356743495,91.52090249660026,157.46,263.52,42.30377201967053,31.36,48.315801166004434
2012-07-05,108.36222132456368,58.00518220938482,69.67245895250288,35.30067867774718,31.081361917787557,83.0827331873842,91.98855421394816,155.68,260.96,42.043108561178414,31.43,48.32109895122
2012-07-06,107.33239754662637,57.281569124684346,68.8939479303175,34.96825393363696,30.51467210819508,83.14234411702537,92.84348000972479,153.71,252.72,42.144830886443636,30.7,48.25752552863316
2012-07-09,107.19772862460418,57.1743671862102,68.6287408788038,34.890452397781374,30.40448242299654,83.3062741735386,93.6618705150836,154.04,257.36,42.18933440374716,31.18,48.27341888427987
2012-07-10,106.26295053699394,56.61155700922094,67.86733998897414,34.65704779021463,30.066042675601032,83.34353100456433,93.85185402525619,152.15,252.16,41.73794158538278,30.8,48.061507475657045
2012-07-11,106.2787980868772,56.29888468867136,67.63635320217188,34.76314079365406,30.22345651159894,83.3360796383592,93.96876695459315,152.99,258.64,41.78244510268631,31.24,48.215143246908596
2012-07-12,105.76387431521682,55.77180849117348,67.40536641536963,34.41657031575191,29.719732236405623,83.48510696246213,94.63370924019719,152.59,257.6,41.909598009267825,31.25,48.10918754259718
2012-07-13,107.53836024254726,56.62049050409379,68.24461840741782,34.9045981315733,30.290357391898052,83.51491242728271,94.38526926535613,154.14,261.44,42.424567280922965,31.59,48.25752552863316
2012-07-16,107.28485727351494,56.45968759638257,67.97000078310847,34.89398883122936,30.219521165698996,83.58197472312902,94.82369275036979,154.21,264.96,42.507216670200954,32.1,48.07210304608818
2012-07-17,108.02159049880004,56.75449292718647,68.21039814270637,34.99654540122081,30.62486179339361,83.55216925830844,94.07837282584657,153.47,267.04,42.914105971261804,32.09,48.29990781035772
2012-07-18,108.82168698951686,57.52277348625117,68.6287408788038,35.27238721016333,30.54615487539466,83.71609931482166,94.1295222324315,153.05,269.52,42.65980015809877,32.59,48.501223648549406
2012-07-19,109.10687238344451,58.15705162222318,68.39775409200153,35.5977390873776,30.82556443429095,83.64903701897535,93.88838931567399,153.38,277.12,42.21476498506347,33.34,48.623072708507536
2012-07-20,108.10873023822309,57.38430431572206,67.52513734185969,34.75960436020608,30.36906430989701,83.7682588782577,95.03559743479305,153.67,273.6,41.99224739854581,33.19,48.39526794423799
2012-07-23,107.01551863729112,56.69195846307655,66.44719900344916,34.04878123716188,29.578059784007504,83.84277254030916,95.56901267489299,153.03,264.0,41.687080422750164,32.34,48.315801166004434
2012-07-24,106.09658809956414,56.24528371943428,65.5745822533073,33.67745572512387,29.448193369309227,83.94709166718121,96.32163965749976,153.52,265.2,41.5472122255105,32.2,48.01912519393248
2012-07-25,106.12036457355545,55.87007693477478,65.72001837833093,33.8578138309709,29.593801167607296,83.9768971320018,96.57007963234084,155.67,265.68,41.52813928952327,32.34,47.91846727483664
2012-07-26,107.87107402689458,56.61155700922094,66.28465274606978,34.890452397781374,30.26280997059842,83.92473756856576,95.68592560422996,156.77,267.28,41.896882718609675,32.36,48.411161299884704
2012-07-27,109.85944048374166,57.951581240147746,67.85878492279626,35.626030554961446,31.108909339087187,83.67139111759079,93.88108225759042,157.54,269.36,42.29741437434145,32.78,48.69724170152552
2012-07-30,109.85944048374166,57.90691376578351,67.62779813599401,35.58359335358567,30.931818773589537,83.81296707548857,94.58255983361228,157.43,267.6,42.494501379542804,32.81,48.69724170152552
2012-07-31,109.09103750843244,57.88904677603782,67.02894350354372,35.36433447981084,30.79014632119142,83.89493210374519,94.77254334378485,156.49,261.44,42.43092492625204,32.23,48.58069042678297
2012-08-01,108.99596726054246,57.719310373453766,65.92533996659961,35.3714073467068,30.845241163790686,83.79813215051072,94.29942229346142,155.14,265.36,42.22748027572162,32.46,48.84277186139725
2012-08-02,108.24339916024527,57.51383999137832,65.68579811361948,34.87630666398945,30.48318934099549,83.81306410563377,94.83396630863633,154.13,260.8,42.34827553697406,32.09,48.64567484330676
2012-08-03,110.39021101310588,58.60372636586545,67.25137522416811,36.0645483025111,31.42767235698296,83.6114827114727,93.30355947066977,155.55,272.56,42.67887309408599,32.99,48.84809880783213
2012-08-06,110.60409075044306,59.05040110950772,67.77323426101766,36.319171510765734,31.62443965198035,83.73840433001857,93.34017207444887,156.3,275.36,42.63436957678247,33.09,48.81613712922286
2012-08-07,111.15862587110684,59.54174332751422,68.38919902582367,36.62330478729211,31.7110172617792,83.51442500317293,92.13927867049425,156.28,279.28,42.13211559578548,33.42,48.720252093395054
2012-08-08,111.29329479312902,59.51494284289568,68.28653823168933,36.602086186604225,31.773982796178363,83.40990131731165,91.64866977985425,156.48,278.96,41.84602155597706,33.55,48.752213772004325
2012-08-09,111.3883531583273,59.69361274035258,68.61163074644807,36.62330478729211,31.907784556776587,83.38750338462708,91.58276709305186,156.99,279.44,41.71251100406647,33.72,48.7575407184392
2012-08-10,111.57055047076918,59.72934671984397,68.37208889346796,36.68696058935577,32.057327700974604,83.52189098073447,92.04408590066858,157.18,278.8,41.76972981202816,33.53,48.71492514696018
2012-08-13,111.51510424675372,59.87228263780949,68.26087303315576,36.51013891695671,31.77004745027842,83.51442500317293,91.89031296479634,155.99,277.28,41.73794158538278,33.3,48.74155987913457
2012-08-14,111.53093912176581,59.899083122428024,68.09832677577639,36.595013319708265,31.766112104378468,83.32030958657339,90.64548443630679,155.13,279.36,41.64893455077572,33.46,48.81613712922286
2012-08-15,111.65769100237168,60.0509525352664,68.69718140822668,36.48892031626883,31.71888795357909,83.05153439435864,89.37136582479395,155.63,281.52,41.83966391064799,33.74,48.58175148608823
2012-08-16,112.48156396707982,60.76563212509402,69.41580696716704,36.941583797610406,32.01010355017523,82.94701070849734,88.60982366618859,156.56,284.48,42.157546177101786,33.95,48.762867664874086
2012-08-17,112.63206855629353,61.03363697127938,69.90344573930513,36.99109386588214,31.85268971417732,83.04406841679712,89.04185239078201,156.72,287.6,42.17026146775993,34.11,48.762867664874086
2012-08-20,112.63999748040158,61.12297192000784,69.74945454810363,36.94865666450637,31.83694833057753,83.01420450655104,89.22491540967754,157.26,286.64,42.04946620650749,34.17,48.821464075657744
2012-08-21,112.29935477194621,60.88176755844102,69.70667921721433,37.16084267138523,31.789724179778155,83.12619416997386,89.62033153049187,158.83,287.84,42.13847324111455,34.45,48.9280030043553
2012-08-22,112.34689504505764,61.13190541488069,69.37303163627773,37.118405470009456,31.805465563377943,83.48456109292685,91.09948072316769,160.54,289.76,42.113042659798246,34.61,48.8800604864414
2012-08-23,111.42796450733066,60.63162970200135,68.88539286413963,36.9062194631306,31.51424996678181,83.54428891341902,91.48025180247038,161.89,286.08,41.98588975321674,34.32,48.86940659357164
2012-08-24,112.10130990962108,61.00683648666086,69.07360432005258,36.8496365279629,31.522120658581706,83.48456109292685,91.39238155340053,161.97,285.44,42.1257579504564,34.09,49.087811397401644
2012-08-27,112.1250737087412,61.10510493026215,69.27892590832126,36.87085512865079,31.19942229478599,83.59655075634967,91.92692556857546,161.36,284.88,42.25291085703791,34.05,49.050522772357496
2012-08-28,112.01416937801856,61.10510493026215,69.59546335690213,36.83549079417097,31.136456760386825,83.66374455440335,92.14660119125007,161.64,286.32,42.39913669960666,34.12,49.00790720087847
2012-08-29,112.10130990962108,61.10510493026215,69.80934001134865,36.72232492383558,30.986913616188808,83.58161880122663,91.74386254967993,160.59,283.04,42.386421408948515,34.09,49.07715750453188
2012-08-30,111.29329479312902,60.48869378403582,69.1163796509419,36.17771417284649,30.62486179339361,83.63388064415727,92.21982639880828,160.52,282.08,42.29105672901237,34.09,49.05584971879238
2012-08-31,111.82405423198092,60.890701053313855,69.39869683481132,36.49599318316479,30.91607738998975,83.89518985881051,93.5232350933444,164.22,287.12,42.424567280922965,34.54,49.18369643322945
2012-09-04,111.72106694267463,60.828166589203946,70.24564838641959,36.312098643869774,30.746857516291993,83.87916637776796,93.42931204861777,164.48,284.08,42.72337661138953,34.45,49.18278499269444
2012-09-05,111.62600936965579,60.76563212509402,70.26275851877531,36.21307850732631,30.585508334394135,83.87916637776796,92.98902311342165,164.31,284.56,42.64708486744062,34.28,49.18814142756622
2012-09-06,113.89164259465532,62.11458985089367,71.5528624983968,37.11486903656148,31.266323175085102,83.68467263605548,91.44067369131528,164.89,281.84,43.028543587185176,34.22,49.47738891064241
2012-09-07,114.33526150190472,62.02525490216522,72.08498761465978,37.67008908789451,31.986491474775544,83.69963369311029,91.01506105395903,168.44,287.04,43.06668945915962,34.64,49.5630918685909
2012-09-10,113.68566880822215,61.23017385848199,71.75989509990104,37.3730286782641,31.577215501180973,83.71459475016509,91.23520552155709,167.29,286.8,42.7297342567186,34.64,49.48274534551418
2012-09-11,114.00254771755739,61.13190541488069,71.91388629110256,37.79740069202183,31.955008707575963,83.61734787930885,90.66282990580213,167.9,288.88,42.85688716330012,34.74,49.8202007424364
2012-09-12,114.3827898923244,61.31236201131217,72.28175413675059,38.04495103338051,32.09668115997408,83.4602567802334,89.53275497213208,167.92,288.32,42.94589419790718,34.75,49.970180918846275
2012-09-13,116.12558230424725,62.14139033551221,73.2313664824932,38.62138968540142,32.95852191206264,83.65475052194587,89.18052382397518,171.31,292.08,43.47357876022048,34.93,50.29156701115314
2012-09-14,116.64050607590762,62.69526701762862,73.91577177672212,39.00686093123136,33.348121156157475,83.31064620968534,86.81030172283603,171.8,294.72,43.71516928272536,35.35,50.286210576281356
2012-09-17,116.24441635125736,62.72206750224715,73.57356912960766,38.80174779124846,32.98606933336228,83.44529572317859,87.85231886946686,170.4,286.0,43.58801637614384,34.38,50.243359097307106
2012-09-18,116.14934689554678,62.775668471484224,73.33402727662754,38.63907185264133,32.99787537106212,83.49765942287041,88.29260780466298,171.72,284.56,43.17476942975391,34.11,50.264784836794234
2012-09-19,116.21272283584973,62.89180390483122,73.20570128395961,38.80174779124846,33.00181071696207,83.66223105047328,88.87232156933788,171.74,272.96,42.93317890724903,33.35,50.20050761833286
2012-09-20,116.22065255213722,62.8292694407213,72.88060876920089,38.55426817855874,32.80504342196468,83.60986735078146,89.09246603693595,171.47,276.08,42.29741437434145,33.65,49.96482448397449
2012-09-21,116.17232009957651,62.84731510036445,73.14581582071459,38.57895248402565,32.879814994063686,83.74451686427471,89.19520012181503,171.96,275.92,42.30377201967053,33.81,49.89519083064134
2012-09-24,115.99710910711553,62.47551701388331,72.90767186554793,38.44103157955439,32.852267572764056,83.83428320660353,89.89232426920891,171.05,272.72,42.148009709108166,33.5,49.83091361217996
2012-09-25,114.76268319185792,61.602015485403555,71.85987636930611,38.175799070955804,32.360349335270584,83.96893272009679,90.78024028852109,170.77,270.0,41.5263954561382,33.49,49.386329517822126
2012-09-26,114.11758075306768,61.10031204340493,71.40468652257809,37.790327825125864,32.210806191072564,84.05121853389822,91.7562140948725,169.81,266.72,41.519987061777684,33.19,49.13993351372019
2012-09-27,115.19273900729499,61.94245710675977,72.1776504132483,38.242991306467445,32.726336503965726,83.99885483420641,91.10311884099826,172.34,273.2,41.6994221038721,33.6468,49.67557700089831
2012-09-28,114.6591459121415,61.43179467472544,71.66234115280149,37.48619454859949,32.52563386306839,84.11704718493937,91.1544858834378,171.89,272.96,41.63476140477451,33.8,49.43989386653993
2012-10-01,114.9617856873704,61.34220477436855,71.90281880767667,37.790327825125864,32.852267572764056,84.08634111144008,91.49180738061918,172.295,274.0,41.327735230962226,33.88,49.35852105054178
2012-10-02,115.081242406218,61.521384575082344,72.04023461046248,37.93885802994107,32.89949172356343,84.15379004816049,91.36679848128864,172.1,272.16,41.641746554627474,33.71,49.48075558659748
2012-10-03,115.55112110998755,61.9155801366527,71.83411090628375,37.783254958229904,32.67911235316635,84.12381274295142,91.39621233995466,172.41,260.88,41.72505568131417,32.93,49.604605557050384
2012-10-04,116.37939465900934,62.13059589750925,72.32365470370821,38.242991306467445,33.01361675466192,84.00390352211514,90.25642531664683,173.61,271.52,41.71223889259314,33.86,49.81461202868792
2012-10-05,116.38735398036992,61.79911326618873,72.23776982696708,38.29250137473918,33.017552100561865,83.831534017163,89.08722443467299,172.62,266.8,41.76350604747726,33.53,49.78768812206772
2012-10-08,115.98914898934494,61.23469689394027,71.78257998023908,38.066169634068395,32.726336503965726,83.95893756430154,89.8372778306562,172.05,265.76,41.673788526430044,33.45,49.71768596485521
2012-10-09,114.84231702237305,60.25745026084722,70.94090818817597,37.51448601618334,32.48234505816897,83.86900564867432,89.67550160799317,170.99,273.44,41.519987061777684,33.97,49.580374041092206
2012-10-10,114.10962143170707,59.95356131883662,70.8292578484125,37.408393012743915,32.28557776317158,84.00390352211514,90.30789956931234,170.84,270.72,41.68660531515108,33.87,49.45921646130132
2012-10-11,114.17333582309104,59.76542252808712,71.0869124786359,37.64887048720662,32.58466405156761,84.10882409034689,90.93294406596502,171.32,274.32,41.6545633433485,34.28,49.728455527503286
2012-10-12,113.79902153870758,59.73854555798007,70.5114838044703,37.60643328583085,32.48234505816897,84.17627302706728,91.16090147062658,170.06,272.0,41.50717027305665,33.9,49.81461202868792
2012-10-15,114.74675180657698,60.177536069728866,70.97526213887242,37.97422236442088,32.67124166136646,84.22123898488088,90.95500445996453,168.35,272.0,41.7827312305588,33.82,50.04077284429757
2012-10-16,115.90950321268008,61.02864012311941,71.49915988699334,38.603707518161514,33.00968140876196,84.08634111144008,89.69778260593266,169.42,273.08,42.03906700497941,33.79,50.22385540931491
2012-10-17,116.43513698647295,60.99280416297664,72.14329646255185,38.96442372985559,33.269414238158525,83.82403969086072,88.86662049467793,169.54,272.8,41.92371590649014,33.87,50.33693581711974
2012-10-18,116.13250915739381,60.285043950157146,71.74822602954264,38.81589352504039,33.17890128245972,83.79406238565166,88.32246410935677,168.7891,272.56,42.353078328644656,33.97,50.31001191049954
2012-10-19,114.19722652973256,58.84264655441108,70.29677161261748,38.29250137473918,32.663370969566564,83.89898295388339,89.52107884999661,166.97,266.72,42.000616638816325,33.46,50.05692718826968
2012-10-22,114.21315871142346,59.147252215624526,70.27959463726926,38.561270316785745,32.978198641562386,83.78656805934938,88.94750860600945,167.58,263.2,41.789139624919315,33.17,50.06769675091777
2012-10-23,112.62829806868417,58.58283584337607,69.92772429726082,37.733744889958174,32.30131914677137,83.97392621690607,90.21965799331431,165.4258,255.76,41.366185597125316,32.56,49.879606339269074
2012-10-24,112.3097388543241,58.380362668569475,69.73851991380012,37.754963490646055,32.33280191397095,83.91397160648793,89.32988876866756,164.8603,253.04,41.334143625322746,32.42,49.836151153984076
2012-10-25,112.63625818645477,58.376779072555195,70.02194000704586,37.98129523131685,32.663370969566564,83.73410777523351,88.87397395934443,166.02,254.24,41.21879252683347,32.49,49.91692287384467
2012-10-26,112.57255574122054,58.546999883233305,69.68698898775543,37.924712296149146,32.435120907369594,83.95893756430154,90.1828906699818,165.93,254.32,40.85992244264462,32.55,49.7984576847158
2012-10-31,112.57255574122054,58.18864028180572,70.10782488378698,37.89288439511732,32.387896756570214,84.07884678513781,90.71234012596996,166.83,254.24,41.25724289299656,32.44,49.85892877898476
2012-11-01,113.75123932901454,59.01546547219953,70.84643482376073,38.34201144301092,32.91523310716322,83.96839615352762,90.1678550407782,166.07,256.48,41.45590311817253,32.45,50.10567076729302
2012-11-02,112.73979546617117,58.38573806259089,69.73104792952363,37.970685930972905,32.74207788756552,84.02051964809877,90.10152805300812,162.6,250.8,41.73146407567469,31.88,50.035282424957295
2012-11-05,112.97076073224552,58.77097463412555,70.19078967471893,37.88255800944921,32.89949172356343,84.16367149341954,90.61003495924545,163.23,252.88,41.45590311817253,32.08,49.9546065556648
2012-11-06,113.85477660873093,58.87848251455383,70.71760750864904,38.242991306467445,33.15930325987798,83.92333261355256,89.75515378354213,166.3,260.48,41.635338160266954,32.78,50.02986793708532
2012-11-07,111.2744034884292,57.489839059021904,68.99990997382638,37.67008908789451,32.61638293952119,84.11860795344448,91.38384981656313,166.49,249.6752,41.449494723812016,31.98,49.73207110412647
2012-11-08,109.93642834730544,56.584981065417224,68.02941086665156,37.33059147688833,32.206870845172624,84.2237562133863,92.73986823319599,167.99,250.4,40.95604835805235,31.95,49.56963646796711
2012-11-09,110.03200630566121,56.82687379638085,68.17541515711149,37.34473721068025,32.269836379571785,84.17869267341123,92.84304354750502,167.82,253.84,40.84710565392359,32.36,49.483004662015446
2012-11-12,110.11961140368672,56.817914806345165,67.97787994060688,37.312909309648425,32.39183210247017,84.1561609034237,92.99780651896855,167.45,252.72,40.750979738515866,32.17,49.49924812563138
2012-11-13,109.73732585179295,56.42371924477481,67.59139799527179,37.132551203801384,32.09668115997408,84.30404442044185,93.30733246189563,167.1,251.28,40.71893776671329,32.04,49.38554388031982
2012-11-14,108.25600328518003,55.76075398213376,66.33747879485124,36.74354352452347,31.60476292248061,84.3289044733281,93.39576844558907,167.14,254.16,39.956338837811984,32.21,49.114819486720876
2012-11-15,108.07283217494847,55.57252560148391,65.99402517276346,36.86371153308586,31.7110172617792,84.24628798337382,93.21476946562981,166.09,251.92,39.770495401357046,32.05,49.092999100596806
2012-11-16,108.60642527010197,55.81450792234789,66.54360249902996,36.84256366106694,31.805465563377943,84.27633034335719,93.13046049450872,165.88,255.4208,40.01401438705662,32.31,49.23393821990442
2012-11-19,110.80452478465968,57.14097598703214,67.9515991683241,37.638261186862685,32.360349335270584,84.33641506332394,92.60721425765583,167.87,261.36,40.507460752816286,32.94,49.85660432518199
2012-11-20,110.8523069943527,57.15835642770138,68.07329803866628,37.69838055547836,32.297383800871415,84.17869267341123,91.67863642887463,167.39,255.6,40.8086552877605,32.63,49.86201881305397
2012-11-21,111.05936960763579,57.274823298165344,68.4330697873349,37.76203635754202,32.2383536123722,84.0359914634902,91.6270487717201,167.56,256.96,40.738162949794834,32.769,49.845775349438036
2012-11-23,112.57255574122054,58.14384533162727,69.11156031358983,38.575416050577665,32.765689962965205,84.08856559346111,91.53861278802665,169.61,258.56,41.03935748473905,32.93,50.01362447346938
2012-11-26,112.33363035737561,58.39559295163015,69.33486099311679,38.48346878093016,32.76962530886515,84.11860795344448,91.97342304118611,169.43,257.52,41.12266661142574,32.7495,50.02445344921334
2012-11-27,111.76021437388967,58.1975992718414,69.24897611637564,38.29250137473918,32.491317646820846,84.23126680338214,92.33453664126769,168.71,255.84,40.8919644144472,32.73,50.07318384006115
2012-11-28,112.66016163565601,58.699302713840034,69.83299327821535,38.568343183681705,32.67124166136646,84.24628798337382,92.20188266572752,166.55,254.32,40.84069725956307,32.67,50.0840128158051
2012-11-29,113.18578266688918,59.04870332523194,70.63172263190789,38.900767927791925,32.91129776126327,84.35143624331563,92.2166219963431,167.1817,257.36,41.06499106218111,32.87,50.30600681855624
